,Private_Key,Hybrid,Geom1,Geom2,length,k_Value,Hybrid_Perc,NonHyb_Cell_Count,Hyb_Cell_Count,TotalAtom,DimLow,DimHigh,Volume,Density,Norm_Density,Max_Stress,Norm_Stress,Strain_At_Max_Stress,Strain_At_SSR,Stress_At_SSR,Young_Modulus,Norm_Young_Modulus,Elastic_Strain_Energy,Strain_Energy,Folder,Geom_File,Stress_File,max_stress_geom1,max_stress_geom2,max_young_geom1,max_young_geom2,el_strainEn_geom1,el_strainEn_geom2,strainEn_geom1,strainEn_geom2,density_geom1,density_geom2,norm_stress_geom1,norm_stress_geom2,norm_young_geom1,norm_young_geom2,norm_elEn_geom1,norm_elEn_geom2,norm_Ener_geom1,norm_Ener_geom2,norm_dens_stress_geom1,norm_dens_stress_geom2,norm_dens_young_geom1,norm_dens_young_geom2,norm_dens_elEn_geom1,norm_dens_elEn_geom2,norm_dens_Ener_geom1,norm_dens_Ener_geom2
569,569,True,SchwarzD,SchwarzGGyroid,50,0.3,25,2,1,30064.0,-50.0,50.0,1000000.0,599.6185061183653,0.26070369831233275,5.216205176706128,0.04012465520543176,0.13654999999999984,0.05000000000000004,1.9544941159685578,39.08988231937113,0.038323414038599145,0.37316524697218517,0.8242436034980452,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.53402133109165,0.8138797111641503,1.0481576164279849,0.5502337909858404,0.8064871908869391,1.0372250489831092,1.3035182554361717,0.8784225496044926,1.2878189553210146,0.8052168084375493,0.8364969961068601,0.5443771247699186,0.6436284982354421,1.0261848675144223,1.0402911622764792,0.8690726555160998,1.0277621139907234
570,570,True,SchwarzD,SchwarzGGyroid,50,0.4,25,2,1,30656.0,-50.0,50.0,1000000.0,611.4257891020691,0.26583729960959523,4.694252344320725,0.036109633417851734,0.16079999999999972,0.050000000000000044,1.969316762025835,39.386335240516665,0.03861405415736928,0.4683255596148525,0.8233009223418493,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.53402133109165,0.7324398892874743,0.9432750786160062,0.5544066972462898,0.8126034918174848,1.3017262605586761,1.6359265001191936,0.8774179043986634,1.2863460865518537,0.7106501848566883,0.7382567510840893,0.5379133873595264,0.6359862858551969,1.263000583704895,1.2803622298199313,0.851315179685342,1.0067621886299134
571,571,True,SchwarzD,SchwarzGGyroid,50,0.5,25,2,1,30583.0,-50.0,50.0,1000000.0,609.969823463876,0.26520427107125044,4.815667778743208,0.03704359829802468,0.18904999999999997,0.04999999999999999,1.6179425848446478,32.35885169689296,0.03172436440871859,0.5488873863090323,0.8954370659719814,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.53402133109165,0.7513842281988207,0.9676726067098302,0.4554870105686327,0.6676151949534473,1.5256505014065058,1.917340197239215,0.9542956805042887,1.3990534132892258,0.7307710977845769,0.759159299375109,0.4429913887569371,0.5237580149925797,1.4837965050464341,1.504193288832374,0.9281159703403706,1.0975865201271424
572,572,True,SchwarzD,SchwarzGGyroid,50,0.7,25,2,1,31140.0,-50.0,50.0,1000000.0,621.0790407306379,0.27003436553505994,4.090580872762411,0.03146600671355701,0.1407499999999997,0.05000000000000002,1.7263426953234509,34.52685390646901,0.03384985677104805,0.33481684831825026,0.725245520088895,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.53402133109165,0.6382495830656302,0.8219717883313832,0.48600406520938194,0.7123445701291613,0.9306344165622498,1.1695619502396322,0.7729171523346063,1.1331418576599748,0.6096369813328227,0.6333194963851918,0.4642165997298604,0.5488530273316945,0.8889142609578533,0.9011335861303627,0.7382674302838962,0.8730723375348675
573,573,True,SchwarzD,SchwarzGGyroid,50,0.8,25,2,1,31554.0,-50.0,50.0,1000000.0,629.3361609253226,0.2736244177936185,4.537079479697454,0.0349006113822881,0.1794999999999996,0.05000000000000003,1.342220390970374,26.844407819407465,0.026318046881772025,0.45678601375066014,0.7671944294685398,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.53402133109165,0.7079163513266443,0.9116923609947035,0.3778650485709657,0.5538433417736011,1.2696517141711292,1.5956172569207268,0.8176234354941125,1.1986838896816745,0.6673088658762664,0.6932317556362402,0.3561899602172404,0.4211308645234839,1.1968219745929538,1.21327390648726,0.770722934187009,0.9114540966321993
574,574,True,SchwarzD,SchwarzGGyroid,50,0.9,25,2,1,31170.0,-50.0,50.0,1000000.0,621.6773827737309,0.2702945142494482,4.09761832971726,0.03152014099782508,0.11654999999999957,0.04999999999999997,1.7941255589608405,35.882511179216834,0.03517893252864396,0.2430554118681866,0.5798047571258128,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.53402133109165,0.6393476310218956,0.8233859129406776,0.5050864567696123,0.7403139617167652,0.6755804928945616,0.849026454160546,0.6179163185079883,0.905901548332355,0.6100980409725781,0.6337984667688701,0.48197919698926356,0.5698541188152182,0.644673281381323,0.6535351849430215,0.5896471920982227,0.6973145925292973
575,575,True,SchwarzD,SchwarzGGyroid,50,1.0,25,2,1,31704.0,-50.0,50.0,1000000.0,632.327871140788,0.27492516136556,4.460292372293287,0.03430994132533297,0.14260000000000025,0.04999999999999996,1.360718989113911,27.214379782278243,0.026680764492429652,0.3041752929195488,0.8398155326583796,0,0,0,6.409061566659547,4.976546556502091,71.04231503000706,48.46931576976665,0.3597726909295477,0.2862754283769658,0.9383224552570498,0.6400306503429172,593.2361909920388,478.53402133109165,0.6959353293618032,0.8962625631354147,0.38307281752830485,0.5614764588703676,0.845465207861243,1.0625267234567284,0.8950180483832878,1.312148929443334,0.6529113183364078,0.6782749078131468,0.35939054644719587,0.42491498478667455,0.793196982797906,0.8041005449122283,0.8396863749404653,0.9930100070695784
576,576,True,SchwarzGGyroid,SchwarzD,50,0.0,25,2,1,23993.0,-50.0,50.0,1000000.0,478.53402133109165,0.2080582701439529,4.976546556502091,0.038281127357708396,0.10914999999999968,0.04999999999999998,2.4234657884883317,48.46931576976665,0.047518937029182994,0.2862754283769658,0.6400306503429172,0,0,0,4.976546556502091,6.409061566659547,48.46931576976665,71.04231503000706,0.2862754283769658,0.3597726909295477,0.6400306503429172,0.9383224552570498,478.53402133109165,593.2361909920388,1.0,0.7764859963883771,1.0,0.6822598017715785,1.0,0.7957119469999615,1.0,0.6821009630080559,1.0,0.9626057381976362,1.0,0.8457940042468148,1.0,0.9864400513302568,1.0,0.8455970926400038
577,577,True,SchwarzGGyroid,SchwarzD,50,0.1,25,2,1,24458.0,-50.0,50.0,1000000.0,487.8083229990347,0.2120905752169716,4.661230731426676,0.035855621010974434,0.11650000000000023,0.049999999999999926,2.086762387531976,41.73524775063958,0.04091690955945057,0.28515474751254033,0.5888744342046428,0,0,0,4.976546556502091,6.409061566659547,48.46931576976665,71.04231503000706,0.2862754283769658,0.3597726909295477,0.6400306503429172,0.9383224552570498,478.53402133109165,593.2361909920388,0.936639631219075,0.7272875573039854,0.8610653376846815,0.5874702666011281,0.996085305431978,0.7925969777633306,0.9200722401171478,0.6275821610208858,0.9188320660658789,0.8844730192350043,0.8446946049173506,0.7144376322587273,0.9771475481735811,0.9638974775775819,0.9025796572545067,0.7632187340504221
578,578,True,SchwarzGGyroid,SchwarzD,50,0.2,25,2,1,24802.0,-50.0,50.0,1000000.0,494.6693117598356,0.21507361380862416,4.785291386582222,0.03680993374294017,0.10345000000000035,0.05000000000000005,2.1904526143554217,43.809052287108386,0.042950051261870965,0.24118698011020473,0.4312390647897237,0,0,0,4.976546556502091,6.409061566659547,48.46931576976665,71.04231503000706,0.2862754283769658,0.3597726909295477,0.6400306503429172,0.9383224552570498,478.53402133109165,593.2361909920388,0.9615686967360959,0.7466446275810007,0.9038512632446699,0.6166613836922993,0.8424997614276946,0.6703871255126338,0.6737787706864873,0.45958514833963704,0.9302039247153112,0.8954196356249206,0.8743691379336088,0.7395361743627025,0.8150188200925198,0.8039672067271904,0.6518012275252355,0.5511612229745246
579,579,True,SchwarzGGyroid,SchwarzD,50,0.3,25,2,1,25178.0,-50.0,50.0,1000000.0,502.168532033269,0.21833414436229087,5.380434168192709,0.041387955139943915,0.16040000000000001,0.05000000000000011,1.4753604412439192,29.50720882487832,0.02892863610282188,0.4379625210199873,0.7599119439249954,0,0,0,4.976546556502091,6.409061566659547,48.46931576976665,71.04231503000706,0.2862754283769658,0.3597726909295477,0.6400306503429172,0.9383224552570498,478.53402133109165,593.2361909920388,1.081158210237764,0.8395042101299447,0.6087812125312446,0.4153469493838282,1.5298641713786236,1.2173311984531674,1.1873055509417367,0.8098622596821691,1.0302736094302436,0.9917472883511428,0.5801289869037316,0.4906696188129552,1.4578612703108793,1.4380927463178572,1.1314251363787868,0.956729805861722
580,580,True,SchwarzGGyroid,SchwarzD,50,0.4,25,2,1,25699.0,-50.0,50.0,1000000.0,512.5597388483192,0.22285206036883443,4.380950040924479,0.033699615699419073,0.12069999999999975,0.05000000000000015,1.8664049158605691,37.32809831721127,0.036596174820795364,0.2777745462184604,0.7496923746535761,0,0,0,4.976546556502091,6.409061566659547,48.46931576976665,71.04231503000706,0.2862754283769658,0.3597726909295477,0.6400306503429172,0.9383224552570498,478.53402133109165,593.2361909920388,0.8803193120338767,0.6835556181445553,0.7701387511745141,0.525434711712935,0.9703052329475115,0.7720834660929154,1.171338238648265,0.7989709405901415,0.8218802775839064,0.7911466713137342,0.7190139327183984,0.608137673263144,0.9058925815833164,0.8936087246767452,1.0935802311330334,0.9247282640146763
581,581,True,SchwarzGGyroid,SchwarzD,50,0.5,25,2,1,25759.0,-50.0,50.0,1000000.0,513.7564229345055,0.22337235779761108,4.569680577659231,0.03515138905891716,0.15335000000000018,0.050000000000000065,1.4768284864868004,29.53656972973597,0.028957421303662714,0.37624939400160773,0.825029272688665,0,0,0,4.976546556502091,6.409061566659547,48.46931576976665,71.04231503000706,0.2862754283769658,0.3597726909295477,0.6400306503429172,0.9383224552570498,478.53402133109165,593.2361909920388,0.9182433090450502,0.7130030707508063,0.6093869752574427,0.4157602369413247,1.3142916111758105,1.0457975368544206,1.289046504642596,0.8792598621788833,0.8552898681593963,0.8233069349125345,0.567608280498149,0.48007968040617877,1.2241856681913592,1.207585773368449,1.2006713298610119,1.0152841857466788
582,582,True,SchwarzGGyroid,SchwarzD,50,0.6,25,2,1,26043.0,-50.0,50.0,1000000.0,519.4207276091201,0.22583509896048704,5.1837938448690775,0.039875337268223676,0.15960000000000013,0.04999999999999994,1.334357426391517,26.68714852783037,0.02616387110571605,0.40875157145345836,0.873358201216014,0,0,0,4.976546556502091,6.409061566659547,48.46931576976665,71.04231503000706,0.2862754283769658,0.3597726909295477,0.6400306503429172,0.9383224552570498,478.53402133109165,593.2361909920388,1.0416448004683505,0.8088226007744393,0.550598829465565,0.37565144824683955,1.4278262503033152,1.1361384056065054,1.3645568391890046,0.9307655340900489,0.9596507198724085,0.9237652896146726,0.5072579086651807,0.42903569775578826,1.3154335223871074,1.297596311345079,1.2571444243236873,1.0630376702367013
583,583,True,SchwarzGGyroid,SchwarzD,50,0.7,25,2,1,26342.0,-50.0,50.0,1000000.0,525.3842033052813,0.22842791448055708,4.599664420747675,0.035382034005751344,0.19935000000000003,0.05000000000000004,1.3186277316398551,26.372554632797083,0.025855445718428512,0.5289962326690963,1.0478916803684777,0,0,0,4.976546556502091,6.409061566659547,48.46931576976665,71.04231503000706,0.2862754283769658,0.3597726909295477,0.6400306503429172,0.9383224552570498,478.53402133109165,593.2361909920388,0.9242683392036185,0.7176814222967521,0.5441082510442059,0.37122318749970024,1.8478576232275068,1.4703623871570806,1.6372523406606163,1.1167713982518002,0.8418483889800479,0.8103680899246297,0.4955883861249576,0.4191656855588446,1.6830782762925205,1.660255821258834,1.4912533372359795,1.2609994863564478
584,584,True,SchwarzGGyroid,SchwarzD,50,0.8,25,2,1,26364.0,-50.0,50.0,1000000.0,525.8229874702162,0.2286186902044418,4.27519888048566,0.032886145234505074,0.1280499999999999,0.05,1.32000411867192,26.400082373438398,0.025882433699449408,0.24849498736356698,0.7469343813473973,0,0,0,4.976546556502091,6.409061566659547,48.46931576976665,71.04231503000706,0.2862754283769658,0.3597726909295477,0.6400306503429172,0.9383224552570498,478.53402133109165,593.2361909920388,0.8590694032390619,0.6670553615408514,0.5446761926419804,0.3716106712216157,0.8680276500585662,0.6906999714779029,1.1670290804779475,0.796031659652414,0.7818105064449559,0.7525752796871146,0.49569169663401,0.4192530649679767,0.7899631090826575,0.7792512498725059,1.0620743714120544,0.8980870006334928
585,585,True,SchwarzGGyroid,SchwarzD,50,0.9,25,2,1,26815.0,-50.0,50.0,1000000.0,534.8180628513825,0.23252959254407934,4.345124481386498,0.03342403447220383,0.19805000000000056,0.04999999999999995,1.197149154961345,23.94298309922693,0.023473512842379342,0.5066023927732151,0.8196519536338905,0,0,0,4.976546556502091,6.409061566659547,48.46931576976665,71.04231503000706,0.2862754283769658,0.3597726909295477,0.6400306503429172,0.9383224552570498,478.53402133109165,593.2361909920388,0.8731204324230403,0.6779657889370551,0.4939822796954288,0.3370242522236757,1.7696328170579978,1.408117974336246,1.2806448459846969,0.8735290827174652,0.7812335832603398,0.7520199301191037,0.44199577985203903,0.3738373805012497,1.5833973589286798,1.5619265720177997,1.1458702886336318,0.9689445846111612
586,586,True,SchwarzGGyroid,SchwarzD,50,1.0,25,2,1,26836.0,-50.0,50.0,1000000.0,535.2369022815478,0.23271169664415123,4.38602542050832,0.03373865708083323,0.18215000000000026,0.049999999999999954,1.191040031243088,23.820800624861782,0.02335372610280567,0.44343294226855173,0.9762937462326623,0,0,0,4.976546556502091,6.409061566659547,48.46931576976665,71.04231503000706,0.2862754283769658,0.3597726909295477,0.6400306503429172,0.9383224552570498,478.53402133109165,593.2361909920388,0.8813391717953029,0.6843475249675828,0.4914614585857287,0.33530439731307016,1.5489731157947717,1.2325364138196546,1.525385925985859,1.0404672090738896,0.7879702917306863,0.758504724349224,0.4393961386140776,0.37163861952898924,1.3848752409920984,1.3660964038102472,1.3637868729385418,1.1532142147374334
587,587,True,SchwarzP,SchwarzGGyroid,50,0.0,25,2,1,18080.0,-50.0,50.0,1000000.0,360.60080463744157,0.15678295853801807,4.0211911197933885,0.030932239383026066,0.15564999999999982,0.050000000000000024,0.948879203347317,18.97758406694633,0.01860547457543758,0.2903868346411929,0.4709456055651644,0,0,0,4.0211911197933885,4.976546556502091,18.97758406694633,48.46931576976665,0.2903868346411929,0.2862754283769658,0.4709456055651644,0.6400306503429172,360.60080463744157,478.53402133109165,1.0,0.8080284338020537,1.0,0.39153810540861483,1.0,1.0143617155252782,1.0,0.7358172695523879,1.0,1.0722912727993736,1.0,0.519589256806908,1.0,1.3461051239268806,1.0,0.9764637028965955
588,588,True,SchwarzP,SchwarzGGyroid,50,0.1,25,2,1,18488.0,-50.0,50.0,1000000.0,368.7382564235078,0.16032098105369905,3.9581859757041147,0.03044758442849319,0.14705000000000032,0.05,1.0689998612888347,21.379997225776695,0.02096078159389872,0.26908884518041637,0.32551754369507246,0,0,0,4.0211911197933885,4.976546556502091,18.97758406694633,48.46931576976665,0.2903868346411929,0.2862754283769658,0.4709456055651644,0.6400306503429172,360.60080463744157,478.53402133109165,0.9843317210716135,0.7953680189191759,1.1265921494725295,0.4411037557726932,0.9266564908595367,0.9399648677709138,0.6911998749928474,0.5085968047321888,0.9626091257558831,1.0321973646650686,1.101730098575472,0.5724471231206311,0.9062066937873442,1.2198494738439818,0.6759462213257614,0.6600369502347148
589,589,True,SchwarzP,SchwarzGGyroid,50,0.2,25,2,1,19808.0,-50.0,50.0,1000000.0,395.06530631960413,0.1717675244867844,3.276078508819234,0.025200603913994108,0.18279999999999988,0.049999999999999954,0.593861511339961,11.877230226799231,0.011644343359607089,0.28053276239276526,0.6077448631190491,0,0,0,4.0211911197933885,4.976546556502091,18.97758406694633,48.46931576976665,0.2903868346411929,0.2862754283769658,0.4709456055651644,0.6400306503429172,360.60080463744157,478.53402133109165,0.8147035072999865,0.6583035990166481,0.6258557561858498,0.2450463770360836,0.9660657059036318,0.9799400667505469,1.2904778300027175,0.9495558732904902,0.7436308265339134,0.7973888454769004,0.5712576772940309,0.296819351990446,0.8817885683934604,1.1869801101345858,1.1778997963675855,1.1501763968022383
590,590,True,SchwarzP,SchwarzGGyroid,50,0.3,25,2,1,21960.0,-50.0,50.0,1000000.0,437.9863755441492,0.1904288589322388,3.101363501911137,0.023856642322393363,0.18724999999999936,0.04999999999999997,0.6113363106613272,12.226726213226552,0.011986986483555444,0.2901043028994931,0.6252060084932348,0,0,0,4.0211911197933885,4.976546556502091,18.97758406694633,48.46931576976665,0.2903868346411929,0.2862754283769658,0.4709456055651644,0.6400306503429172,360.60080463744157,478.53402133109165,0.7712549365399194,0.6231959184344533,0.644272009023641,0.2522570417809184,0.9990270504444566,1.0133747927449976,1.3275546073796531,0.9768376063837887,0.6349858493917004,0.6808897846538178,0.5304388853892271,0.2756103462408732,0.8225140743185689,1.1071904099422007,1.0929957787533755,1.067270705371869
591,591,True,SchwarzP,SchwarzGGyroid,50,0.4,25,2,1,22942.0,-50.0,50.0,1000000.0,457.5721050880633,0.19894439351654927,2.79044125053103,0.02146493269639254,0.1953000000000005,0.04999999999999992,0.5108589764127269,10.217179528254555,0.010016842674759368,0.2681538781262879,0.6308362149752177,0,0,0,4.0211911197933885,4.976546556502091,18.97758406694633,48.46931576976665,0.2903868346411929,0.2862754283769658,0.4709456055651644,0.6400306503429172,360.60080463744157,478.53402133109165,0.6939340029862606,0.5607184055949779,0.5383814658500202,0.21079685912602977,0.9234367613725448,0.9366988974449615,1.339509717302011,0.9856343827240567,0.5468715357855284,0.5864055751652125,0.4242845829730784,0.22045371114161072,0.7277367555407379,0.9796101755033111,1.0556331483227424,1.0307874529116159
592,592,True,SchwarzP,SchwarzGGyroid,50,0.5,25,2,1,23516.0,-50.0,50.0,1000000.0,469.02038284591134,0.20392190558517884,2.2219576782082258,0.017091982140063276,0.22729999999999995,0.04999999999999994,0.4907809655953,9.815619311906012,0.00962315618814315,0.29697277222513435,0.5336928838930717,0,0,0,4.0211911197933885,4.976546556502091,18.97758406694633,48.46931576976665,0.2903868346411929,0.2862754283769658,0.4709456055651644,0.6400306503429172,360.60080463744157,478.53402133109165,0.5525620673116356,0.4464858618282459,0.5172217536900331,0.2025120255159168,1.0226798766275997,1.0373673140891517,1.133236784856728,0.8338551967896044,0.4248308461045403,0.45554240869387247,0.39765986165656564,0.2066197919800728,0.7862753941753274,1.058409336917036,0.871275772674334,0.8507691672296726
593,593,True,SchwarzP,SchwarzGGyroid,50,0.6,25,2,1,24460.0,-50.0,50.0,1000000.0,487.8482124685743,0.2121079184645975,1.8589941582279739,0.014299955063292107,0.2391500000000003,0.05,0.39784809581172603,7.95696191623452,0.007800943055131882,0.26284052411409353,0.5279713185411685,0,0,0,4.0211911197933885,4.976546556502091,18.97758406694633,48.46931576976665,0.2903868346411929,0.2862754283769658,0.4709456055651644,0.6400306503429172,360.60080463744157,478.53402133109165,0.4622993791758623,0.37355104330313377,0.4192821324445261,0.16416493176901364,0.9051392582548169,0.9181386107926339,1.1210876846543023,0.8249156790511373,0.34171597610382615,0.3664190589522522,0.3099190905395352,0.1610306299237099,0.6690481516454246,0.9006091450837148,0.8286698830151178,0.8091660624478305
594,594,True,SchwarzP,SchwarzGGyroid,50,0.7,25,2,1,24230.0,-50.0,50.0,1000000.0,483.26092347152706,0.21011344498762047,2.2585560142417673,0.01737350780185975,0.23834999999999984,0.05000000000000003,0.39182464352699586,7.836492870539913,0.00768283614758815,0.2835444367451469,0.6336771514359152,0,0,0,4.0211911197933885,4.976546556502091,18.97758406694633,48.46931576976665,0.2903868346411929,0.2862754283769658,0.4709456055651644,0.6400306503429172,360.60080463744157,478.53402133109165,0.5616634342805903,0.45384002512562815,0.4129341671150282,0.16167946145070247,0.9764369555372556,0.9904602653210504,1.345542126198338,0.9900731333669757,0.41910337976859563,0.44940089652658677,0.3081242154948291,0.16009803213316984,0.7286000889852902,0.9807723130766803,1.0040198779061473,0.9803889677620243
595,595,True,SchwarzP,SchwarzGGyroid,50,0.8,25,2,1,24290.0,-50.0,50.0,1000000.0,484.45760755771335,0.2106337424163971,1.9357064152878711,0.01489004934836824,0.2577500000000002,0.04999999999999983,0.36358097548641,7.271619509728224,0.0071290387350276705,0.28996085067749333,0.6074679065427276,0,0,0,4.0211911197933885,4.976546556502091,18.97758406694633,48.46931576976665,0.2903868346411929,0.2862754283769658,0.4709456055651644,0.6400306503429172,360.60080463744157,478.53402133109165,0.4813763777005777,0.38896580054270363,0.3831688735550571,0.15002521480330014,0.9985330465679481,1.0128736941253462,1.2898897438775925,0.9491231493636391,0.35830732436502444,0.38420981689671013,0.28520762593147103,0.14819081839339565,0.7432473232584808,1.0004890301831797,0.9601155442283602,0.9375179795258046
596,596,True,SchwarzP,SchwarzGGyroid,50,0.9,25,2,1,24910.0,-50.0,50.0,1000000.0,496.8233431149707,0.21601014918042205,2.0185795413998218,0.015527534933844784,0.22155000000000052,0.050000000000000024,0.4116846211489056,8.233692422978107,0.008072247473507948,0.22851200150476128,0.5884810910006053,0,0,0,4.0211911197933885,4.976546556502091,18.97758406694633,48.46931576976665,0.2903868346411929,0.2862754283769658,0.4709456055651644,0.6400306503429172,360.60080463744157,478.53402133109165,0.5019854767568316,0.4056185385751999,0.4338640995572723,0.16987432754546902,0.7869227328680887,0.7982242932979146,1.2495733775759323,0.9194576707932776,0.3643475479632081,0.3906866959467994,0.3149041718183654,0.16362082460049934,0.5711586917003229,0.7688396414731781,0.9069565100992715,0.8856101122177082
597,597,True,SchwarzP,SchwarzGGyroid,50,1.0,25,2,1,24674.0,-50.0,50.0,1000000.0,492.116385709305,0.21396364596056738,2.0031166585446822,0.01540858968111294,0.4162499999999998,0.049999999999999996,0.407826268932721,8.15652537865442,0.007996593508484726,0.5672277836358484,0.7069992034022079,0,0,0,4.0211911197933885,4.976546556502091,18.97758406694633,48.46931576976665,0.2903868346411929,0.2862754283769658,0.4709456055651644,0.6400306503429172,360.60080463744157,478.53402133109165,0.4981401278553514,0.40251138732491437,0.42979787890181537,0.16828224721385804,1.953352273482801,1.9814057631552162,1.5012332529438603,1.1046333531424006,0.36501473257780465,0.3914021121863772,0.31493659927635653,0.16363767355929706,1.4313288929467878,1.9267191568202604,1.1000363626985894,1.074145580041567
598,598,True,SchwarzGGyroid,SchwarzP,50,0.0,25,2,1,23993.0,-50.0,50.0,1000000.0,478.53402133109165,0.2080582701439529,4.976546556502091,0.038281127357708396,0.10914999999999968,0.04999999999999998,2.4234657884883317,48.46931576976665,0.047518937029182994,0.2862754283769658,0.6400306503429172,0,0,0,4.976546556502091,4.0211911197933885,48.46931576976665,18.97758406694633,0.2862754283769658,0.2903868346411929,0.6400306503429172,0.4709456055651644,478.53402133109165,360.60080463744157,1.0,1.237580211496585,1.0,2.5540298279688143,1.0,0.9858416230566814,1.0,1.3590330661963392,1.0,0.9325824292026114,1.0,1.9245971445703396,1.0,0.7428840305449422,1.0,1.0241036067532117
599,599,True,SchwarzGGyroid,SchwarzP,50,0.1,25,2,1,24088.0,-50.0,50.0,1000000.0,480.42877113421974,0.2088820744061825,4.760617406364308,0.03662013389511006,0.11660000000000005,0.05000000000000015,2.1529614834133586,43.059229668267044,0.04221493104732063,0.29122543922854655,0.5295031270845705,0,0,0,4.976546556502091,4.0211911197933885,48.46931576976665,18.97758406694633,0.2862754283769658,0.2903868346411929,0.6400306503429172,0.4709456055651644,478.53402133109165,360.60080463744157,0.9566106440106219,1.1838824031345498,0.8883812157118541,2.268952123535273,1.0172910783144917,1.00288788776664,0.8273090152805526,1.1243403077286036,0.9528378936294774,0.8885998774772775,0.8848775534944585,1.703032812749823,1.013279012039173,0.7527487965302578,0.8240462140329748,0.8439086999224988
600,600,True,SchwarzGGyroid,SchwarzP,50,0.2,25,2,1,23722.0,-50.0,50.0,1000000.0,473.12899820848395,0.2057082600906452,4.540086969848016,0.03492374592190781,0.12455000000000056,0.05000000000000005,1.4145964887717761,28.291929775435495,0.027737186054348526,0.25375804037494815,0.5322585298962084,0,0,0,4.976546556502091,4.0211911197933885,48.46931576976665,18.97758406694633,0.2862754283769658,0.2903868346411929,0.6400306503429172,0.4709456055651644,478.53402133109165,360.60080463744157,0.9122966937616969,1.129040335213236,0.5837080496416445,1.4908077696102615,0.8864122282992485,0.8738620698438208,0.8316141259969871,1.1301910955458743,0.922718766268628,0.8605113085176337,0.5903763272511583,1.1362365936495036,0.896538596812405,0.6660242063391062,0.8411144812851241,0.8613883739764524
601,601,True,SchwarzGGyroid,SchwarzP,50,0.3,25,2,1,24248.0,-50.0,50.0,1000000.0,483.619928697383,0.21026953421625347,3.0319639782543777,0.023322799832725984,0.12600000000000017,0.04999999999999998,0.9827687108752808,19.655374217505624,0.01926997472304473,0.17642544023275014,0.3582925638177249,0,0,0,4.976546556502091,4.0211911197933885,48.46931576976665,18.97758406694633,0.2862754283769658,0.2903868346411929,0.6400306503429172,0.4709456055651644,478.53402133109165,360.60080463744157,0.609250600558127,0.7539964870931481,0.40552200717811476,1.0357153022306889,0.6162786699263416,0.6075531642153974,0.5598053212385345,0.7607939421958322,0.6028435194321651,0.5622012737811001,0.4012574034239734,0.7722588528674881,0.6097976792948991,0.45300895781154665,0.5539182230483404,0.5672696500701354
602,602,True,SchwarzGGyroid,SchwarzP,50,0.4,25,2,1,24708.0,-50.0,50.0,1000000.0,492.79450669147724,0.2142584811702075,2.703418272272519,0.02079552517132707,0.14269999999999966,0.04999999999999998,0.751565050549731,15.031301010994625,0.014736569618622181,0.18276853070983667,0.5463048063181375,0,0,0,4.976546556502091,4.0211911197933885,48.46931576976665,18.97758406694633,0.2862754283769658,0.2903868346411929,0.6400306503429172,0.4709456055651644,478.53402133109165,360.60080463744157,0.5432317856527186,0.6722929081797591,0.31011993407116734,0.7920555618654835,0.6384359696745198,0.6293967525616948,0.853560381874582,1.1600167829627315,0.5275117465260513,0.49194818600817714,0.3011456847243612,0.5795841249201853,0.6199609122713595,0.46055906128846685,0.82886005513667,0.8488385719591298
603,603,True,SchwarzGGyroid,SchwarzP,50,0.5,25,2,1,24908.0,-50.0,50.0,1000000.0,496.78345364543117,0.21599280593279616,2.8959074285962227,0.022276210989201715,0.16414999999999974,0.05000000000000003,0.623041850066044,12.460837001320872,0.01221650686404007,0.21699704213243826,0.46623264589628466,0,0,0,4.976546556502091,4.0211911197933885,48.46931576976665,18.97758406694633,0.2862754283769658,0.2903868346411929,0.6400306503429172,0.4709456055651644,478.53402133109165,360.60080463744157,0.5819110493023689,0.7201615994678254,0.2570871241614159,0.6566081834949782,0.758000934144784,0.7472688711957745,0.7284536227233577,0.9899925604715561,0.560534438971886,0.5227445687481244,0.24764298097016427,0.476612974048065,0.7301556292330096,0.5424209567696965,0.7016937437771608,0.7186070938383544
